-1.85292,-1.79535,-2.0683,1.15806,0.470151,1.35651,8.94866,9.25194,-0.882063,
-1.85323,-1.79563,-2.06841,1.15799,0.469513,1.35763,8.95235,9.26112,-0.892189,
-1.85353,-1.7959,-2.06852,1.15792,0.468877,1.35874,8.95607,9.27026,-0.902237,
-1.85383,-1.79618,-2.06863,1.15785,0.468241,1.35985,8.95979,9.27937,-0.912205,
-1.85413,-1.79645,-2.06874,1.15778,0.467606,1.36095,8.96353,9.28846,-0.922095,
-1.85443,-1.79672,-2.06885,1.1577,0.466973,1.36204,8.96728,9.29751,-0.931907,
-1.85472,-1.79699,-2.06895,1.15762,0.466341,1.36312,8.97105,9.30653,-0.941641,
-1.85502,-1.79726,-2.06906,1.15754,0.46571,1.36419,8.97483,9.31553,-0.951297,
-1.85531,-1.79753,-2.06916,1.15745,0.46508,1.36525,8.97861,9.32449,-0.960875,
-1.8556,-1.79779,-2.06927,1.15736,0.464452,1.36631,8.98241,9.33341,-0.970375,
